abbreviation,agency,asn,prefix,ip_version,rir_registry,rir_status,rir_assigned_date,rir_short_name,rir_description,collected_at
Florida Department of Management Services,Florida Department of Management Services,AS8103,160.131.36.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,160.131.4.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,160.131.41.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,160.131.43.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,160.131.44.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,160.131.45.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,160.131.46.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,160.131.5.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,160.131.50.0/23,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,160.131.6.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,160.131.62.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,160.131.63.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,160.131.64.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,160.131.65.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,160.131.67.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,160.131.68.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,160.131.7.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,160.131.76.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,160.131.77.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,160.131.78.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,160.131.80.0/21,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,160.131.91.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,160.131.92.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,160.131.93.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,160.131.94.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,160.131.96.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,160.131.99.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.0.0/16,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.0.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.1.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.10.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.100.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.104.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.105.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.106.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.107.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.109.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.11.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.110.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.116.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.117.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.118.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.119.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.12.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.120.0/22,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.124.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.127.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.129.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.130.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.131.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.132.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.133.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.134.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.137.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.138.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.139.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.14.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.140.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.141.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.142.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.144.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.145.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.147.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.148.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.149.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.15.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.156.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.16.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.160.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.162.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.164.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.167.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.17.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.170.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.178.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.179.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.180.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.182.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.187.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.189.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.19.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.190.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.191.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.195.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.198.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.199.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.2.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.200.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.201.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.202.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.205.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.207.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.209.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.210.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.213.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.214.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.215.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.22.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.223.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.225.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.226.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.228.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.230.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.231.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.232.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.234.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.235.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.237.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.239.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.240.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.241.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.246.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.247.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.248.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.249.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.250.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.253.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.255.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.27.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.28.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.29.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.3.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.31.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.33.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.35.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.36.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.39.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.4.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.40.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.41.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.43.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.45.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.47.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.51.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
Florida Department of Management Services,Florida Department of Management Services,AS8103,164.51.53.0/24,ipv4,arin,assigned,1997-04-14,STATE-OF-FLA,Florida Department of Management Services - Division of Telecommunications,2026-07-01T07:40:48Z
